date,max_temperature,avg_temperature,min_temperature,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_pressure_sea,avg_pressure_sea,min_pressure_sea,precipitation
2018-07-17,27.5,22.65,17.8,90,63.5,37,20.2,15.2,10.1,33,21.0,9,101.5,101.23,100.96,0.0
2018-07-18,23.8,19.8,15.8,79,58.0,37,12.9,8.4,4.0,23,12.0,1,101.9,101.72,101.53,0.0
2018-07-19,27.3,20.7,14.1,75,54.0,33,16.3,11.8,7.4,19,12.0,5,101.94,101.81,101.68,0.0
2018-07-20,30.1,24.15,18.2,84,63.0,42,18.0,16.2,14.5,25,16.0,7,101.71,101.42,101.14,0.6
2018-07-21,26.2,22.04,17.9,75,66.0,57,18.7,16.6,14.6,28,20.0,12,101.31,101.24,101.16,0.4
2018-07-22,23.9,20.39,16.9,94,80.5,67,19.2,16.4,13.7,26,15.5,5,101.33,101.0,100.67,15.4
2018-07-23,28.1,24.35,20.6,90,76.5,63,21.3,19.4,17.6,22,13.5,5,101.46,101.32,101.18,0.0
2018-07-24,30.1,25.95,21.8,92,75.5,59,21.4,20.8,20.2,26,15.0,4,101.52,101.36,101.21,5.4
2018-07-25,30.0,24.45,18.9,93,71.5,50,21.2,17.6,13.9,22,13.5,5,101.23,101.13,101.03,0.0
2018-07-26,29.6,23.25,16.9,84,71.5,59,20.3,16.3,12.3,55,29.0,3,101.14,100.97,100.81,8.0
2018-07-27,26.5,21.65,16.8,91,68.5,46,17.7,15.2,12.8,32,16.5,1,101.47,101.24,101.02,2.0
2018-07-28,23.7,19.3,14.9,91,72.5,54,16.0,14.2,12.4,31,18.5,6,101.89,101.65,101.41,0.2
2018-07-29,26.4,19.89,13.4,85,66.5,48,16.1,13.9,11.7,27,15.5,4,102.03,101.92,101.81,0.0
2018-07-30,26.7,21.95,17.2,88,69.5,51,17.7,16.1,14.4,17,9.0,1,102.01,101.87,101.72,0.0
2018-07-31,25.8,21.95,18.1,87,74.0,61,19.4,17.8,16.1,15,10.0,5,101.86,101.62,101.38,0.0
2018-08-01,27.2,23.65,20.1,86,74.5,63,20.2,19.1,18.1,30,18.0,6,101.44,101.26,101.09,0.6
2018-08-02,30.3,24.2,18.1,91,65.5,40,19.0,16.6,14.2,21,13.5,6,101.77,101.61,101.45,0.0
2018-08-03,29.0,24.45,19.9,83,70.5,58,20.6,18.1,15.7,18,10.5,3,101.89,101.79,101.69,0.0
2018-08-04,31.9,25.65,19.4,90,63.5,37,20.7,17.6,14.6,16,9.0,2,101.95,101.86,101.76,0.0
2018-08-05,34.9,26.95,19.0,83,60.5,38,21.7,18.8,15.8,24,15.5,7,102.03,101.84,101.65,0.0
2018-08-06,34.2,27.75,21.3,90,65.5,41,22.9,20.6,18.2,44,24.0,4,101.75,101.58,101.4,22.6
2018-08-07,28.2,24.35,20.5,91,77.5,64,21.3,19.8,18.2,24,13.0,2,101.44,101.32,101.2,6.0
2018-08-08,25.7,21.54,17.4,94,86.0,78,22.5,20.5,18.5,17,9.5,2,101.27,101.06,100.85,21.0
2018-08-09,29.6,23.1,16.6,87,68.5,50,19.7,17.0,14.3,26,15.5,5,101.22,101.1,100.97,2.4
2018-08-10,24.8,21.05,17.3,89,68.0,47,19.0,15.7,12.3,21,10.5,0,101.56,101.4,101.24,0.0
2018-08-11,26.8,21.1,15.4,82,61.0,40,17.1,13.7,10.3,15,8.5,2,101.66,101.53,101.4,4.2
2018-08-12,27.6,23.1,18.6,81,64.0,47,17.3,15.6,13.8,14,7.5,1,102.01,101.85,101.69,0.0
2018-08-13,27.2,23.2,19.2,88,68.5,49,18.0,16.6,15.3,15,8.0,1,102.0,101.74,101.47,0.0
2018-08-14,31.4,26.0,20.6,70,52.5,35,17.4,15.5,13.6,30,18.5,7,101.46,101.24,101.01,0.0
2018-08-15,31.3,25.65,20.0,80,62.0,44,19.7,18.1,16.4,29,18.0,7,101.53,101.35,101.16,0.0
2018-08-16,29.9,25.04,20.2,88,74.5,61,22.6,20.1,17.5,25,14.0,3,101.72,101.63,101.54,1.4
2018-08-17,29.3,25.25,21.2,94,79.5,65,22.5,21.1,19.8,21,14.0,7,101.51,101.27,101.03,14.6
2018-08-18,24.9,22.0,19.1,90,72.5,55,19.7,17.4,15.0,16,10.0,4,101.56,101.41,101.26,0.4
2018-08-19,24.8,20.95,17.1,86,72.5,59,17.7,16.1,14.6,18,11.0,4,101.84,101.69,101.55,0.0
2018-08-20,25.5,21.7,17.9,91,76.5,62,19.7,18.1,16.4,21,12.5,4,101.91,101.73,101.54,0.0
2018-08-21,25.9,22.79,19.7,95,87.5,80,23.0,20.4,17.8,30,18.5,7,101.49,100.89,100.3,25.6
2018-08-22,21.4,18.25,15.1,88,65.0,42,17.7,12.3,6.9,34,22.0,10,101.49,100.98,100.47,0.8
2018-08-23,26.6,20.7,14.8,81,60.0,39,14.1,12.2,10.2,31,19.0,7,101.86,101.65,101.45,0.0
2018-08-24,27.0,20.8,14.6,83,61.5,40,17.2,14.4,11.6,21,11.5,2,102.16,102.02,101.87,0.0
2018-08-25,25.6,22.85,20.1,91,77.0,63,19.9,18.0,16.1,27,18.0,9,101.97,101.81,101.64,17.8
2018-08-26,28.7,24.5,20.3,94,75.5,57,21.5,19.5,17.5,26,14.5,3,101.76,101.64,101.52,0.0
2018-08-27,28.7,24.29,19.9,93,83.0,73,23.8,20.9,17.9,22,12.5,3,101.78,101.53,101.29,0.8
2018-08-28,31.7,28.0,24.3,84,70.0,56,22.9,21.3,19.7,39,22.0,5,101.44,101.25,101.06,0.0
2018-08-29,28.5,22.95,17.4,84,73.0,62,22.6,18.8,14.9,36,21.0,6,101.67,101.36,101.06,0.0
2018-08-30,18.6,16.8,15.0,83,76.0,69,14.5,12.8,11.2,29,16.0,3,102.36,102.03,101.7,0.0
2018-08-31,23.3,19.75,16.2,80,70.5,61,15.1,13.8,12.6,16,10.0,4,102.36,102.27,102.18,0.0
2018-09-01,27.4,21.29,15.2,93,82.0,71,21.4,17.3,13.2,19,11.5,4,102.2,102.0,101.8,0.0
2018-09-02,29.9,26.1,22.3,90,74.5,59,22.8,21.4,19.9,26,15.5,5,102.0,101.89,101.78,0.4
2018-09-03,31.9,26.79,21.7,89,71.0,53,22.4,20.9,19.4,31,18.5,6,102.48,102.22,101.96,0.0
2018-09-04,28.1,23.9,19.7,91,76.5,62,21.5,19.2,17.0,17,9.0,1,102.59,102.39,102.2,0.0
2018-09-05,34.2,27.85,21.5,92,69.0,46,23.4,21.9,20.3,35,19.0,3,102.21,101.94,101.66,0.4
2018-09-06,26.3,21.35,16.4,87,72.5,58,20.3,15.8,11.3,28,19.5,11,102.46,102.17,101.88,0.6
2018-09-07,24.5,19.8,15.1,82,59.5,37,14.0,11.1,8.1,26,15.0,4,102.46,102.35,102.23,0.0
2018-09-08,17.0,14.55,12.1,68,53.0,38,9.2,5.7,2.2,21,13.0,5,102.69,102.53,102.36,0.0
2018-09-09,16.0,13.4,10.8,68,60.0,52,9.7,6.5,3.4,31,22.5,14,102.53,102.38,102.22,0.0
2018-09-10,15.9,14.05,12.2,96,80.5,65,14.8,11.9,9.1,28,15.5,3,102.17,101.83,101.5,26.2
2018-09-11,20.8,17.6,14.4,96,80.0,64,15.5,14.3,13.1,25,14.0,3,102.36,101.99,101.61,0.0
2018-09-12,23.8,18.25,12.7,91,79.0,67,17.2,14.6,11.9,19,11.0,3,102.55,102.44,102.32,0.0
2018-09-13,25.2,20.75,16.3,96,77.0,58,17.9,16.7,15.5,21,14.0,7,102.61,102.44,102.27,0.0
2018-09-14,27.8,23.75,19.7,91,78.5,66,21.3,18.8,16.2,16,8.5,1,102.26,102.14,102.01,0.0
2018-09-15,28.7,24.25,19.8,90,77.0,64,21.6,20.1,18.6,16,9.0,2,102.26,102.17,102.07,0.0
2018-09-16,28.4,24.0,19.6,90,74.0,58,20.4,19.2,18.0,18,9.5,1,102.31,102.11,101.91,0.0
2018-09-17,27.0,23.5,20.0,97,82.0,67,22.1,20.5,18.9,21,11.5,2,101.88,101.49,101.11,0.0
2018-09-18,27.6,21.45,15.3,90,69.5,49,19.5,15.9,12.4,32,18.5,5,101.35,101.17,100.99,0.0
2018-09-19,22.2,17.75,13.3,88,68.0,48,13.6,11.9,10.3,22,12.5,3,102.03,101.69,101.36,0.0
2018-09-20,19.2,16.89,14.6,86,77.0,68,15.4,13.9,12.4,24,15.0,6,102.26,101.96,101.66,0.0
2018-09-21,32.2,22.4,12.6,91,68.0,45,21.5,14.2,7.0,55,31.0,7,101.64,101.02,100.4,0.4
2018-09-22,16.3,13.15,10.0,73,59.0,45,6.8,5.3,3.8,35,18.0,1,102.67,102.22,101.76,0.0
2018-09-23,19.1,12.75,6.4,78,61.5,45,9.5,6.7,3.8,16,9.0,2,102.68,102.51,102.34,0.0
2018-09-24,19.5,14.85,10.2,84,77.0,70,14.8,10.9,7.1,28,20.0,12,102.94,102.61,102.28,2.2
2018-09-25,21.6,18.6,15.6,96,92.5,89,20.0,17.2,14.4,24,17.0,10,102.24,101.66,101.09,6.2
2018-09-26,24.0,17.6,11.2,93,70.0,47,20.4,13.6,6.7,43,23.0,3,101.99,101.36,100.73,0.0
2018-09-27,17.7,13.05,8.4,86,69.5,53,11.7,9.1,6.4,18,9.5,1,102.21,101.88,101.56,0.0
2018-09-28,23.5,16.6,9.7,91,64.0,37,11.4,9.2,6.9,36,18.0,0,102.06,101.78,101.5,3.2
2018-09-29,16.7,12.2,7.7,90,64.0,38,9.1,5.3,1.5,31,19.0,7,102.65,102.36,102.06,0.0
2018-09-30,12.9,11.15,9.4,90,76.5,63,8.4,6.0,3.5,18,9.5,1,102.74,102.58,102.41,10.4
2018-10-01,12.4,10.0,7.6,93,82.5,72,10.3,7.7,5.0,21,14.5,8,102.92,102.57,102.22,9.8
2018-10-02,13.1,11.14,9.2,95,89.5,84,12.2,9.8,7.4,22,14.5,7,102.14,101.79,101.44,12.6
2018-10-03,17.4,14.25,11.1,92,86.0,80,15.0,12.4,9.8,16,9.0,2,102.06,101.56,101.06,0.0
2018-10-04,22.6,14.55,6.5,93,66.0,39,20.5,11.8,3.1,41,25.0,9,102.38,101.44,100.51,4.0
2018-10-05,12.5,8.85,5.2,78,68.0,58,7.3,4.0,0.7,23,16.0,9,102.54,102.26,101.98,0.0
2018-10-06,16.8,13.1,9.4,95,84.5,74,15.8,11.1,6.4,21,12.5,4,101.94,101.69,101.45,1.4
2018-10-07,14.4,13.05,11.7,94,89.5,85,13.6,11.7,9.8,21,14.0,7,102.82,102.36,101.89,5.2
2018-10-08,14.1,12.55,11.0,97,91.5,86,13.4,11.2,9.0,19,11.0,3,102.81,102.5,102.2,3.2
2018-10-09,29.0,21.2,13.4,97,80.0,63,21.4,17.4,13.4,20,10.5,1,102.19,101.96,101.73,0.0
2018-10-10,26.8,22.95,19.1,90,74.5,59,18.9,18.1,17.4,24,15.5,7,101.68,101.05,100.41,0.2
2018-10-11,22.4,14.95,7.5,89,73.0,57,19.3,10.8,2.4,35,22.0,9,100.82,100.48,100.14,0.0
2018-10-12,10.9,8.19,5.5,83,64.5,46,2.8,0.7,-1.4,37,25.0,13,101.1,100.97,100.83,0.8
2018-10-13,10.1,6.65,3.2,87,70.5,54,3.8,1.4,-1.1,32,20.0,8,101.88,101.38,100.89,1.2
2018-10-14,15.2,9.19,3.2,77,64.0,51,5.9,2.5,-0.9,28,14.5,1,102.13,101.94,101.75,0.0
2018-10-15,14.0,8.0,2.0,95,73.0,51,11.3,3.7,-3.9,44,23.0,2,101.94,101.39,100.85,1.0
2018-10-16,12.2,6.44,0.7,77,57.0,37,0.7,-1.4,-3.6,37,24.5,12,102.13,101.66,101.19,0.0
2018-10-17,9.3,5.1,0.9,81,61.0,41,2.5,-0.8,-4.1,51,31.5,12,102.48,101.78,101.08,0.2
2018-10-18,8.4,3.5,-1.4,85,66.0,47,-1.4,-2.9,-4.3,29,16.5,4,103.17,102.72,102.28,0.0
2018-10-19,15.9,10.6,5.3,64,54.0,44,4.6,1.3,-2.0,35,25.0,15,102.22,101.28,100.35,0.0
2018-10-20,11.9,7.25,2.6,83,64.0,45,6.8,1.1,-4.7,41,22.5,4,101.11,100.6,100.08,0.2
2018-10-21,5.7,2.95,0.2,77,61.5,46,-2.0,-4.3,-6.6,40,24.5,9,102.23,101.74,101.25,0.0
2018-10-22,11.0,6.55,2.1,79,65.0,51,1.9,-0.2,-2.3,15,9.0,3,102.11,101.87,101.62,0.0
2018-10-23,9.5,5.4,1.3,87,74.5,62,5.4,2.6,-0.2,48,24.0,0,102.12,101.73,101.34,0.8
2018-10-24,5.4,3.6,1.8,87,74.0,61,1.4,-0.9,-3.2,31,21.0,11,102.74,102.43,102.13,0.4
2018-10-25,7.4,4.45,1.5,81,68.0,55,1.2,-1.2,-3.5,12,8.0,4,102.63,102.31,101.98,0.2
2018-10-26,8.8,6.7,4.6,80,71.0,62,3.1,1.6,0.2,30,16.5,3,101.96,101.69,101.43,0.0
2018-10-27,6.3,3.45,0.6,92,76.0,60,1.5,-0.2,-2.0,28,18.0,8,101.39,101.2,101.02,9.6
2018-10-28,6.3,3.45,0.6,93,85.5,78,4.1,1.8,-0.5,18,10.0,2,100.98,100.69,100.4,1.2
2018-10-29,9.1,4.05,-1.0,91,66.0,41,3.3,-0.6,-4.6,41,25.0,9,101.64,101.06,100.47,1.0
2018-10-30,11.3,4.9,-1.5,87,66.5,46,5.5,0.6,-4.4,17,10.5,4,102.05,101.8,101.54,0.6
2018-10-31,13.6,8.9,4.2,96,87.5,79,12.8,8.0,3.1,24,12.5,1,101.45,101.05,100.65,16.2
2018-11-01,7.8,6.15,4.5,93,84.0,75,6.3,4.9,3.5,30,15.5,1,101.39,100.95,100.52,29.6
2018-11-02,5.2,4.4,3.6,92,89.5,87,3.9,3.2,2.5,34,22.5,11,100.89,100.49,100.1,5.0
2018-11-03,6.8,3.6,0.4,89,73.0,57,2.6,-0.4,-3.4,36,23.5,11,102.75,101.74,100.72,1.6
2018-11-04,7.3,3.35,-0.6,89,72.0,55,3.0,0.4,-2.1,30,16.0,2,103.37,102.83,102.29,0.0
2018-11-05,11.1,8.8,6.5,94,84.0,74,9.9,6.2,2.4,19,13.0,7,102.24,101.79,101.34,1.8
2018-11-06,16.2,12.39,8.6,95,76.5,58,13.8,9.3,4.9,52,30.0,8,101.19,100.48,99.76,7.0
2018-11-07,9.0,6.55,4.1,82,69.5,57,5.0,1.4,-2.2,37,27.5,18,102.03,101.39,100.76,1.0
2018-11-08,5.5,4.05,2.6,80,67.5,55,1.4,-1.2,-3.8,26,17.0,8,102.88,102.47,102.06,0.4
2018-11-09,4.0,2.5,1.0,93,78.0,63,2.3,-0.6,-3.5,34,19.5,5,102.81,101.8,100.79,11.4
2018-11-10,2.5,-0.05,-2.6,82,66.5,51,-1.5,-5.4,-9.3,49,33.0,17,102.51,101.7,100.89,0.0
2018-11-11,4.2,0.6,-3.0,80,64.5,49,-3.4,-5.8,-8.3,29,16.5,4,102.77,102.65,102.53,0.0
2018-11-12,6.3,3.55,0.8,78,62.0,46,-0.5,-3.0,-5.5,16,9.5,3,102.68,102.48,102.28,1.0
2018-11-13,1.7,-1.29,-4.3,92,77.0,62,-0.1,-4.8,-9.6,29,18.0,7,102.54,102.25,101.96,1.4
2018-11-14,1.1,-2.2,-5.5,72,62.0,52,-7.7,-9.1,-10.5,26,14.5,3,103.62,103.12,102.62,0.0
2018-11-15,0.4,-2.34,-5.1,93,75.5,58,-0.8,-5.3,-9.9,31,19.0,7,103.41,102.3,101.18,10.4
2018-11-16,2.2,1.15,0.1,95,89.0,83,0.7,-0.5,-1.7,37,20.5,4,101.35,100.97,100.6,5.2
2018-11-17,2.4,-1.2,-4.8,89,73.0,57,0.6,-3.6,-7.9,27,18.0,9,102.77,102.11,101.44,0.0
2018-11-18,2.1,-1.85,-5.8,85,71.0,57,-1.4,-4.5,-7.5,18,9.5,1,102.77,102.39,102.02,0.0
2018-11-19,4.2,0.1,-4.0,84,65.5,47,-3.3,-5.2,-7.0,10,5.5,1,102.05,101.75,101.44,0.0
2018-11-20,1.1,-1.14,-3.4,87,69.5,52,-2.8,-6.8,-10.9,28,16.5,5,101.86,101.62,101.38,0.4
2018-11-21,1.4,-5.75,-12.9,75,53.5,32,-3.0,-11.9,-20.9,52,33.0,14,103.26,102.24,101.21,0.0
2018-11-22,-5.9,-9.6,-13.3,69,51.0,33,-15.6,-18.1,-20.6,25,16.0,7,103.78,103.53,103.28,0.0
2018-11-23,2.5,-1.7,-5.9,78,56.0,34,-1.9,-10.3,-18.8,20,13.5,7,103.46,102.6,101.74,0.0
2018-11-24,6.3,3.35,0.4,95,80.0,65,5.0,0.8,-3.3,21,13.0,5,101.66,101.0,100.33,2.8
2018-11-25,8.1,5.65,3.2,95,82.5,70,5.6,2.2,-1.1,22,12.5,3,101.3,100.83,100.35,0.0
2018-11-26,5.6,3.8,2.0,94,83.0,72,4.6,1.9,-0.8,32,19.5,7,101.03,100.28,99.54,25.4
2018-11-27,2.5,0.4,-1.7,91,80.0,69,1.0,-1.9,-4.8,41,32.0,23,100.25,99.97,99.7,0.8
2018-11-28,3.4,0.8,-1.8,78,71.5,65,-2.6,-4.1,-5.6,48,31.5,15,101.34,100.79,100.25,0.0
2018-11-29,2.0,0.9,-0.2,87,78.5,70,-1.4,-3.0,-4.5,26,15.0,4,101.79,101.58,101.37,0.0
2018-11-30,1.7,0.8,-0.1,86,79.5,73,-0.9,-2.6,-4.3,12,6.5,1,102.17,101.87,101.57,0.0
2018-12-01,3.4,1.35,-0.7,91,83.5,76,1.7,-0.6,-3.0,34,20.0,6,102.23,101.53,100.83,3.4
2018-12-02,10.1,6.65,3.2,95,91.5,88,8.6,5.3,2.1,27,16.0,5,100.69,100.12,99.56,3.8
2018-12-03,7.3,2.7,-1.9,91,81.0,71,6.0,-0.1,-6.2,37,26.0,15,101.61,100.63,99.65,2.0
2018-12-04,0.0,-3.1,-6.2,76,62.0,48,-5.6,-7.8,-10.1,24,14.0,4,102.18,101.91,101.64,0.0
2018-12-05,1.4,-3.45,-8.3,80,66.0,52,-4.5,-7.5,-10.4,19,11.5,4,101.91,101.82,101.72,0.2
2018-12-06,2.1,-0.99,-4.1,81,70.5,60,-2.3,-6.2,-10.2,32,24.5,17,102.34,101.93,101.52,0.0
2018-12-07,-3.2,-6.19,-9.2,79,62.0,45,-8.4,-11.5,-14.6,20,11.0,2,103.24,102.83,102.43,0.0
2018-12-08,0.2,-3.25,-6.7,75,62.0,49,-7.3,-9.0,-10.7,34,19.0,4,103.39,103.13,102.88,0.0
2018-12-09,0.9,-2.9,-6.7,71,60.5,50,-5.8,-8.4,-11.0,34,20.5,7,103.27,102.78,102.3,0.0
2018-12-10,1.2,-0.09,-1.4,79,70.5,62,-2.9,-4.8,-6.6,18,10.5,3,102.37,102.16,101.95,0.0
2018-12-11,-0.2,-1.8,-3.4,84,76.5,69,-2.9,-5.1,-7.3,21,12.0,3,101.96,101.69,101.42,0.2
2018-12-12,1.2,0.14,-0.9,84,77.5,71,-2.0,-2.8,-3.6,29,18.0,7,102.05,101.89,101.74,1.0
2018-12-13,2.5,0.7,-1.1,92,89.5,87,1.0,-0.5,-2.0,16,10.5,5,102.59,102.22,101.86,0.6
2018-12-14,5.4,2.2,-1.0,93,91.0,89,3.7,0.8,-2.0,14,8.0,2,102.47,102.24,102.01,2.6
2018-12-15,4.0,1.7,-0.6,92,82.0,72,1.3,-0.3,-1.9,17,10.0,3,102.49,102.29,102.1,0.0
2018-12-16,3.9,1.65,-0.6,89,81.5,74,-0.1,-1.4,-2.8,18,11.0,4,102.18,101.64,101.1,0.0
2018-12-17,2.7,0.85,-1.0,89,71.5,54,-0.4,-4.0,-7.5,38,24.5,11,101.83,101.37,100.91,0.0
2018-12-18,0.2,-3.0,-6.2,72,62.0,52,-6.8,-8.7,-10.5,25,13.5,2,102.52,102.19,101.87,0.0
2018-12-19,5.9,1.55,-2.8,83,71.5,60,-0.5,-3.6,-6.7,21,12.5,4,101.89,101.62,101.35,0.0
2018-12-20,5.3,2.5,-0.3,89,76.5,64,1.4,-0.9,-3.2,20,12.5,5,101.4,100.78,100.15,6.4
2018-12-21,5.2,2.1,-1.0,93,85.0,77,3.6,-0.4,-4.3,51,31.0,11,99.93,99.48,99.03,9.6
2018-12-22,-0.2,-1.2,-2.2,76,70.5,65,-4.7,-6.2,-7.7,45,30.5,16,101.88,100.73,99.59,0.0
2018-12-23,0.7,-0.55,-1.8,92,78.0,64,-0.9,-4.2,-7.5,14,7.5,1,102.01,101.82,101.63,0.2
2018-12-24,2.0,-1.25,-4.5,91,79.0,67,-1.2,-4.2,-7.1,34,19.5,5,102.34,101.96,101.58,0.0
2018-12-25,0.3,-1.45,-3.2,82,72.5,63,-3.5,-5.5,-7.5,14,8.0,2,102.85,102.61,102.36,0.0
2018-12-26,2.2,-1.9,-6.0,77,69.5,62,-2.6,-6.5,-10.4,27,18.0,9,103.55,103.19,102.84,0.0
2018-12-27,2.8,-2.3,-7.4,87,74.0,61,0.8,-6.0,-12.7,30,18.5,7,103.7,102.52,101.34,5.4
2018-12-28,12.4,7.55,2.7,95,84.5,74,10.8,5.1,-0.6,30,18.5,7,101.32,100.89,100.46,1.8
2018-12-29,2.7,-2.15,-7.0,80,68.0,56,-1.0,-6.2,-11.4,34,19.5,5,102.61,101.86,101.11,0.0
2018-12-30,0.7,-2.95,-6.6,88,78.0,68,-2.8,-6.4,-10.0,24,12.5,1,102.26,102.03,101.81,1.2
2018-12-31,5.0,1.25,-2.5,94,79.5,65,3.7,-1.1,-5.9,21,11.5,2,102.19,100.78,99.37,13.6
2019-01-01,5.2,-1.4,-8.0,94,80.0,66,3.6,-4.2,-12.1,36,21.5,7,102.63,101.01,99.4,0.6
2019-01-02,-0.5,-4.9,-9.3,91,80.5,70,-1.9,-7.1,-12.3,18,11.0,4,102.85,101.95,101.05,3.6
2019-01-03,0.8,-0.99,-2.8,91,79.5,68,-1.9,-3.9,-5.8,32,20.0,8,101.59,101.33,101.07,0.2
2019-01-04,8.0,3.6,-0.8,83,69.5,56,-0.2,-1.9,-3.5,36,22.0,8,101.06,100.76,100.47,0.0
2019-01-05,4.0,1.14,-1.7,87,80.5,74,0.8,-1.4,-3.6,20,13.0,6,100.79,100.61,100.42,0.0
2019-01-06,4.0,-1.65,-7.3,84,68.5,53,1.5,-6.3,-14.1,35,24.0,13,103.26,102.03,100.8,0.0
2019-01-07,5.7,-1.35,-8.4,88,73.0,58,1.1,-7.0,-15.0,37,22.0,7,103.32,101.88,100.45,2.8
2019-01-08,8.2,5.3,2.4,92,84.5,77,6.2,3.8,1.3,33,17.0,1,100.89,100.49,100.1,3.8
2019-01-09,2.3,-1.3,-4.9,88,71.5,55,0.6,-4.8,-10.3,49,33.5,18,101.19,100.78,100.36,0.0
2019-01-10,-4.6,-8.0,-11.4,72,63.0,54,-9.4,-12.7,-15.9,44,30.0,16,102.53,101.89,101.25,0.0
2019-01-11,-7.5,-10.65,-13.8,69,56.5,44,-14.8,-16.9,-18.9,31,18.0,5,103.29,102.94,102.58,0.0
2019-01-12,-4.3,-6.65,-9.0,63,55.5,48,-12.2,-14.9,-17.6,19,11.5,4,103.63,103.43,103.23,0.0
2019-01-13,-5.4,-8.65,-11.9,67,57.0,47,-13.3,-16.0,-18.7,17,12.5,8,103.4,103.18,102.96,0.0
2019-01-14,-0.8,-4.3,-7.8,73,62.5,52,-8.2,-10.7,-13.2,18,10.0,2,102.89,102.58,102.28,0.0
2019-01-15,0.1,-1.99,-4.1,83,78.0,73,-3.3,-5.8,-8.2,30,19.5,9,102.21,101.77,101.34,0.0
2019-01-16,-0.3,-6.25,-12.2,84,65.5,47,-2.8,-10.4,-18.1,46,27.0,8,102.88,102.06,101.24,0.4
2019-01-17,-3.5,-8.35,-13.2,77,68.5,60,-7.5,-12.8,-18.1,19,10.0,1,102.92,102.29,101.67,0.6
2019-01-18,-0.4,-5.4,-10.4,88,72.5,57,-4.2,-9.0,-13.8,33,18.0,3,102.54,101.99,101.45,1.6
2019-01-19,-10.3,-13.55,-16.8,76,65.0,54,-16.0,-17.9,-19.8,30,23.0,16,102.77,102.09,101.41,5.4
2019-01-20,-14.2,-18.0,-21.8,75,66.0,57,-20.1,-24.0,-27.9,50,38.5,27,102.3,101.68,101.06,1.6
2019-01-21,-11.7,-16.7,-21.7,64,56.5,49,-20.0,-23.8,-27.6,36,20.5,5,103.64,102.99,102.33,0.0
2019-01-22,-0.6,-9.85,-19.1,76,67.0,58,-8.1,-15.3,-22.5,19,10.0,1,103.83,102.89,101.96,0.2
2019-01-23,6.1,2.44,-1.2,95,80.5,66,5.1,-0.5,-6.1,21,14.0,7,101.87,101.02,100.16,10.8
2019-01-24,2.8,-0.35,-3.5,92,79.0,66,1.5,-3.2,-7.8,32,21.0,10,100.73,100.43,100.13,0.6
2019-01-25,-3.2,-7.6,-12.0,77,68.5,60,-6.7,-12.2,-17.7,49,34.0,19,101.94,101.32,100.69,0.8
2019-01-26,-6.6,-10.45,-14.3,74,62.0,50,-11.0,-14.9,-18.8,24,14.5,5,102.27,101.86,101.44,0.4
2019-01-27,-6.0,-11.05,-16.1,86,70.5,55,-8.4,-14.3,-20.2,44,24.0,4,102.0,101.26,100.52,9.6
2019-01-28,-5.7,-12.7,-19.7,84,70.5,57,-8.1,-16.5,-24.9,36,22.5,9,102.3,101.37,100.44,19.6
2019-01-29,-2.1,-8.8,-15.5,89,72.5,56,-4.3,-13.1,-21.9,42,22.5,3,101.17,100.65,100.13,4.8
2019-01-30,-15.4,-19.0,-22.6,62,58.5,55,-22.2,-25.2,-28.3,48,32.0,16,101.96,101.45,100.95,0.2
2019-01-31,-14.4,-18.6,-22.8,64,60.5,57,-21.0,-24.7,-28.4,44,34.5,25,102.78,102.37,101.96,0.0
2019-02-01,-10.1,-14.6,-19.1,66,55.0,44,-18.9,-21.6,-24.2,27,16.0,5,102.99,102.87,102.75,0.0
2019-02-02,1.1,-6.85,-14.8,90,74.5,59,-1.4,-11.2,-20.9,26,15.0,4,102.7,102.1,101.5,0.4
2019-02-03,7.7,3.85,0.0,94,86.0,78,4.6,1.7,-1.2,29,15.0,1,101.71,101.38,101.05,0.2
2019-02-04,12.7,9.14,5.6,90,76.5,63,7.9,6.0,4.1,28,16.0,4,101.35,100.93,100.51,2.2
2019-02-05,9.6,1.25,-7.1,91,79.5,68,7.9,-1.6,-11.1,31,22.0,13,102.48,101.54,100.6,0.0
2019-02-06,-1.1,-3.9,-6.7,91,81.5,72,-2.8,-6.8,-10.7,29,18.0,7,102.41,101.89,101.36,16.8
2019-02-07,3.6,0.15,-3.3,95,91.0,87,0.7,-2.2,-5.0,32,18.0,4,101.92,100.95,99.98,0.6
2019-02-08,5.3,-2.15,-9.6,95,76.5,58,2.9,-6.7,-16.3,58,36.0,14,103.18,101.56,99.95,0.4
2019-02-09,-3.9,-6.95,-10.0,67,60.5,54,-11.4,-13.9,-16.4,42,26.5,11,104.24,103.78,103.32,0.0
2019-02-10,-3.5,-6.5,-9.5,79,64.5,50,-8.3,-11.3,-14.3,17,10.5,4,104.06,103.41,102.76,0.4
2019-02-11,-3.7,-5.2,-6.7,83,67.5,52,-7.8,-11.0,-14.2,28,20.0,12,102.99,102.83,102.66,0.8
2019-02-12,0.8,-3.55,-7.9,93,75.0,57,-0.6,-7.2,-13.9,39,26.0,13,102.83,101.24,99.64,18.2
2019-02-13,0.8,-2.2,-5.2,92,81.0,70,-0.3,-4.8,-9.2,48,32.5,17,101.02,100.35,99.68,5.0
